token,n_docs_present,n_docs_absent,prevalence,prevalence_pct,mean_outcome_present,mean_outcome_absent,delta_outcome,delta_pct_points,ci_low_outcome,ci_high_outcome,ci_low_pct_points,ci_high_pct_points,t_stat,df_welch,p_value,r_point_biserial,q_value,significant_fdr_05,abs_delta_pct_points
guidance,1726,4405,0.28152014353286575,28.152014353286575,0.44233204191199554,0.34996241582501386,0.09236962608698168,9.236962608698168,0.07045702903356599,0.11428222314039738,7.045702903356599,11.428222314039738,8.265170166540559,3122.504684145124,2.0378241989367793e-16,0.10546101433653664,6.931374826315576e-15,True,9.236962608698168
vehicles,173,5958,0.028217256564997552,2.8217256564997553,0.1805211487292412,0.38164138759972,-0.2011202388704788,-20.11202388704788,-0.24517778709276392,-0.1570626906481937,-24.517778709276392,-15.70626906481937,-9.004002770408654,191.5863110013673,2.1761799273595001e-16,-0.08454705481455847,7.351959214052365e-15,True,20.11202388704788
self,931,5200,0.15185124775729897,15.185124775729896,0.4786183144937173,0.35758767216454607,0.12103064232917121,12.103064232917122,0.09248157968958785,0.14957970496875456,9.248157968958786,14.957970496875456,8.317161449544548,1241.6350430933148,2.3437598247245885e-16,0.11026590770645192,7.864965854780498e-15,True,12.103064232917122
infrastructure,648,5483,0.10569238297178274,10.569238297178273,0.2712359485507634,0.38834372631559283,-0.11710777776482945,-11.710777776482944,-0.14473513532384255,-0.08948042020581634,-14.473513532384255,-8.948042020581633,-8.319339050634467,885.0162353324325,3.324145070633288e-16,-0.09140117361326969,1.1080483568777627e-14,True,11.710777776482944
machine,245,5886,0.03996085467297342,3.9960854672973416,0.19917601672703714,0.38332508018198547,-0.18414906345494833,-18.414906345494835,-0.2260289784670718,-0.14226914844282487,-22.60289784670718,-14.226914844282486,-8.656167540966802,275.2435345226087,4.17322778200194e-16,-0.09156554653823537,1.3818635039741523e-14,True,18.414906345494835
sexual,252,5879,0.04110259337791551,4.110259337791551,0.5988205467372134,0.36641380647584837,0.23240674026136504,23.240674026136503,0.1795387391316583,0.2852747413910718,17.95387391316583,28.527474139107177,8.654757352735626,270.0153780006967,4.534036575209651e-16,0.11713053480906722,1.491459399740017e-14,True,23.240674026136503
creative,940,5191,0.15331919752079595,15.331919752079596,0.4809084945787073,0.35696312100660865,0.12394537357209867,12.394537357209867,0.09430007588536987,0.15359067125882747,9.430007588536988,15.359067125882747,8.202646546856583,1219.064244378664,5.913994801303846e-16,0.11336765632665247,1.93267803964178e-14,True,12.394537357209867
investors,191,5940,0.03115315609199152,3.115315609199152,0.19080955402944932,0.38192002040903456,-0.19111046637958523,-19.111046637958523,-0.23413044443996958,-0.14809048831920088,-23.41304444399696,-14.809048831920087,-8.756667696231112,212.84151604798586,6.311942768001637e-16,-0.08428761881741512,2.049332067532999e-14,True,19.111046637958523
solutions,784,5347,0.12787473495351492,12.787473495351492,0.2784021427835203,0.39027160391004495,-0.11186946112652463,-11.186946112652462,-0.1386651206873436,-0.08507380156570567,-13.86651206873436,-8.507380156570568,-8.191680841919037,1100.654140880397,7.089796574236197e-16,-0.09484055263373067,2.2870311529794183e-14,True,11.186946112652462
mitigation,247,5884,0.0402870657315283,4.02870657315283,0.2165840007945271,0.38265691669834156,-0.16607291590381446,-16.607291590381447,-0.20440658124385275,-0.12773925056377616,-20.440658124385276,-12.773925056377616,-8.527420055424088,284.552439858637,8.96952274459617e-16,-0.08289971283783083,2.874847033524413e-14,True,16.607291590381447
laboratory,388,5743,0.0632849453596477,6.3284945359647695,0.2449442882432573,0.3848182417222543,-0.139873953478997,-13.9873953478997,-0.1729143193597045,-0.10683358759828951,-17.29143193597045,-10.68335875982895,-8.318586191630825,474.3913024828807,9.520321639772105e-16,-0.08645528117950935,3.031949566806403e-14,True,13.9873953478997
economy,811,5320,0.13227858424400588,13.227858424400587,0.2808871256158556,0.390460542702036,-0.1095734170861804,-10.95734170861804,-0.13614498298787509,-0.08300185118448572,-13.614498298787508,-8.300185118448573,-8.090856437754663,1147.4319926822739,1.4973451246844026e-15,-0.0942412103546389,4.7384339388746915e-14,True,10.95734170861804
participant,502,5629,0.08187897569727613,8.187897569727614,0.520036161271221,0.36311803039458823,0.15691813087663276,15.691813087663276,0.11929702511087487,0.19453923664239064,11.929702511087486,19.453923664239063,8.192033472499011,583.3131776365564,1.6301431719945318e-15,0.1092219725819504,5.126236389919911e-14,True,15.691813087663276
curriculum,602,5529,0.0981895286250204,9.818952862502039,0.5019333979051587,0.3622509749521405,0.1396824229530182,13.968242295301819,0.10598559388981735,0.17337925201621904,10.598559388981736,17.337925201621903,8.138054357682408,730.893156246518,1.7269352442404613e-15,0.1055194956649262,5.396672638251442e-14,True,13.968242295301819
automated,182,5949,0.029685206328494536,2.9685206328494536,0.18462846677132394,0.38181999749485784,-0.1971915307235339,-19.71915307235339,-0.24218383030088877,-0.15219923114617903,-24.218383030088876,-15.219923114617902,-8.642212973605833,200.69525973319608,1.7382496866818653e-15,-0.08496016421861959,5.3982909524281534e-14,True,19.71915307235339
pupils,517,5614,0.08432555863643777,8.432555863643778,0.5139223445799848,0.3632617908623865,0.15066055371759823,15.066055371759823,0.11442536474463072,0.18689574269056575,11.442536474463072,18.689574269056575,8.165466823462094,609.0520986700353,1.8485592531339227e-15,0.1062797297462102,5.705429793623219e-14,True,15.066055371759823
england,2076,4055,0.33860707877997065,33.860707877997065,0.43170722259467587,0.3474291866689872,0.08427803592568867,8.427803592568866,0.06352694937396192,0.10502912247741542,6.352694937396191,10.502912247741541,7.962466220177461,4174.177905303985,2.1563949397324592e-15,0.1012495067714302,6.614708404087299e-14,True,8.427803592568866
estimated,1298,4833,0.21171097700212038,21.171097700212037,0.3037752706723068,0.3953546957824614,-0.0915794251101546,-9.15794251101546,-0.11411602932571877,-0.06904282089459043,-11.411602932571876,-6.904282089459043,-7.968772721450675,2247.7958200452863,2.5235310321093683e-15,-0.09497582247617783,7.693692171065147e-14,True,9.15794251101546
workshop,1054,5077,0.1719132278584244,17.191322785842438,0.4678036806120297,0.35690062373137893,0.11090305688065077,11.090305688065078,0.08370003942344799,0.13810607433785355,8.370003942344798,13.810607433785355,7.99714540321837,1458.854540734293,2.5703726638756408e-15,0.10622746327518436,7.789008072350427e-14,True,11.090305688065078
yield,112,6019,0.01826781927907356,1.826781927907356,0.16709312512883942,0.3798529848870012,-0.21275985975816178,-21.275985975816177,-0.25925473488715345,-0.1662649846291701,-25.925473488715344,-16.62649846291701,-9.058456897267511,122.21932055218925,2.620707453548415e-15,-0.07233196855536486,7.893697149242213e-14,True,21.275985975816177
understanding,3153,2978,0.5142717338117763,51.427173381177624,0.41442880126906545,0.3352436318495389,0.07918516941952652,7.918516941952652,0.05959917692946959,0.09877116190958346,5.959917692946959,9.877116190958347,7.925600935794774,6123.981655259816,2.677896537570943e-15,0.10047027449026914,8.017654304104619e-14,True,7.918516941952652
emotional,338,5793,0.055129668895775565,5.512966889577556,0.5587231144923452,0.3653031474798684,0.19341996701247682,19.341996701247684,0.14718612008994622,0.23965381393500743,14.718612008994622,23.965381393500742,8.22635103168862,371.3188581906921,3.2920042452730006e-15,0.11206779466587084,9.797631682360121e-14,True,19.341996701247684
operator,107,6024,0.01745229163268635,1.745229163268635,0.1420580976655743,0.38012107065057665,-0.23806297298500234,-23.806297298500233,-0.2899790667302566,-0.1861468792397481,-28.997906673025657,-18.61468792397481,-9.083524822031416,114.44774901594283,3.665247890303299e-15,-0.0791399241614814,1.0843928669536388e-13,True,23.806297298500233
inclusive,522,5609,0.08514108628282499,8.514108628282498,0.514780260182559,0.36304764668104733,0.15173261350151163,15.173261350151163,0.1148061938300943,0.18865903317292895,11.48061938300943,18.865903317292894,8.069591864665865,610.5752204162836,3.755065403551253e-15,0.10750441897054434,1.104431001044486e-13,True,15.173261350151163
teaching,979,5152,0.15968031316261622,15.968031316261621,0.46969691300641253,0.358155331563667,0.11154158144274551,11.15415814427455,0.08400509234443815,0.13907807054105287,8.400509234443815,13.907807054105287,7.9463515241139895,1343.4198069100548,4.035375848068785e-15,0.10372548571542754,1.1799344584996447e-13,True,11.15415814427455
positive,2016,4115,0.3288207470233241,32.88207470233241,0.43328938283420076,0.34788290407182054,0.08540647876238022,8.540647876238022,0.06414090239064771,0.10667205513411274,6.4140902390647705,10.667205513411274,7.874071348044739,3820.857056143832,4.438025409748409e-15,0.10185688883524714,1.2867182294102378e-13,True,8.540647876238022
imaging,189,5942,0.030826945033436633,3.0826945033436632,0.20274838330393885,0.381475951128382,-0.17872756782444316,-17.872756782444316,-0.2203897264172267,-0.1370654092316596,-22.03897264172267,-13.70654092316596,-8.456308941162304,212.2873933335948,4.452045073759423e-15,-0.07842565917515765,1.2867182294102378e-13,True,17.872756782444316
justice,606,5525,0.09884195074213016,9.884195074213016,0.506485708094619,0.36165053519347534,0.14483517290114367,14.483517290114367,0.10934022024280653,0.1803301255594808,10.934022024280653,18.03301255594808,8.011006782821903,719.1163066335799,4.5879242515923605e-15,0.10973518542587575,1.3183690378138968e-13,True,14.483517290114367
organisations,2401,3730,0.39161637579513947,39.16163757951395,0.42523287149122396,0.3442534642356197,0.08097940725560426,8.097940725560427,0.060711657245998384,0.10124715726521014,6.0711657245998385,10.124715726521014,7.832902082999966,4980.643350880886,5.785072560262814e-15,0.10034471317754357,1.6528778743608039e-13,True,8.097940725560427
language,747,5384,0.12183983037024955,12.183983037024955,0.4908733279215207,0.3600236200022129,0.13084970791930783,13.084970791930782,0.09847886421851608,0.16322055162009957,9.847886421851609,16.322055162009956,7.932982574951655,923.3188602089509,6.167259552724509e-15,0.10865631959115753,1.752062372933099e-13,True,13.084970791930782
scale,1484,4647,0.2420486054477247,24.20486054477247,0.3108021734310847,0.39677622566764803,-0.08597405223656335,-8.597405223656335,-0.10761573729269755,-0.06433236718042915,-10.761573729269754,-6.433236718042915,-7.789589071797031,2765.2620630019433,9.43418302430786e-15,-0.09348460343679518,2.665023453194311e-13,True,8.597405223656335
saving,719,5412,0.11727287555048116,11.727287555048116,0.28036445087905454,0.38866731446179786,-0.10830286358274333,-10.830286358274332,-0.13543694069223225,-0.08116878647325439,-13.543694069223225,-8.11687864732544,-7.832493038066241,997.95291555401,1.2189020064656975e-14,-0.08846117127001187,3.423882040633982e-13,True,10.830286358274332
attendees,633,5498,0.1032458000326211,10.32458000326211,0.49824904158609207,0.3618875777965249,0.13636146378956715,13.636146378956715,0.10233799199329652,0.17038493558583778,10.233799199329653,17.038493558583777,7.867718395318956,764.9629094450585,1.2321493741262429e-14,0.10533320136412488,3.441758028285595e-13,True,13.636146378956715
really,1020,5111,0.16636763986299136,16.636763986299137,0.46679151458563223,0.35784038371589616,0.10895113086973607,10.895113086973607,0.0813770978702428,0.13652516386922933,8.13770978702428,13.652516386922933,7.750969112698738,1396.879901690613,1.7449565915035156e-14,0.1030040201683909,4.847101643065321e-13,True,10.895113086973607
home,1136,4995,0.1852878812591747,18.52878812591747,0.4602870183415958,0.35678948813077827,0.10349753021081753,10.349753021081753,0.07722019895443494,0.12977486146720013,7.722019895443494,12.977486146720013,7.725402153533494,1621.599938657202,1.9402589421353892e-14,0.10208367698421004,5.359831331865716e-13,True,10.349753021081753
eur,287,5844,0.046811286902626,4.6811286902626,0.22763537275732398,0.3832508887864371,-0.1556155160291131,-15.561551602911312,-0.19388310410087672,-0.11734792795734951,-19.388310410087673,-11.73479279573495,-7.999444929649561,331.1937353078072,2.118935182807152e-14,-0.08344846562286057,5.82125050221745e-13,True,15.561551602911312
surface,208,5923,0.03392595008970804,3.392595008970804,0.2021233974358974,0.3820712273143042,-0.1799478298784068,-17.99478298784068,-0.22362906841479607,-0.13626659134201752,-22.362906841479607,-13.626659134201752,-8.1167110573745,231.10109160216396,2.8413573796683723e-14,-0.08270248397206117,7.763271529148558e-13,True,17.99478298784068
members,2362,3769,0.3852552601533192,38.52552601533192,0.4248178256359259,0.3453515101876448,0.07946631544828109,7.946631544828109,0.059029204036646625,0.09990342685991555,5.9029204036646625,9.990342685991555,7.622917702994299,4797.767547626806,2.970686510244201e-14,0.09817603732478308,8.072517690880981e-13,True,7.946631544828109
hardware,124,6007,0.02022508563040287,2.022508563040287,0.159715821812596,0.38043029534618417,-0.22071447353358817,-22.071447353358817,-0.27219942892327836,-0.169229518143898,-27.219942892327836,-16.9229518143898,-8.479474108474637,132.9778661629512,3.798634409471647e-14,-0.07887509190990166,1.0232572969782259e-12,True,22.071447353358817
invited,1809,4322,0.2950579024628935,29.505790246289347,0.437169671124895,0.35034928528097065,0.08682038584392437,8.682038584392437,0.06443032110098185,0.1092104505868669,6.443032110098184,10.92104505868669,7.602969362895536,3114.888376478533,3.806517144759e-14,0.10052007008816455,1.0232572969782259e-12,True,8.682038584392437
rights,711,5420,0.11596803131626163,11.596803131626162,0.49017606373596095,0.3609842001352439,0.12919186360071705,12.919186360071706,0.09621793664287655,0.16216579055855757,9.621793664287654,16.216579055855757,7.689822586345117,871.2516333557332,3.976140049436242e-14,0.10501202011731177,1.0631390506514014e-12,True,12.919186360071706
simulation,185,5946,0.030174522916326864,3.0174522916326865,0.19676377676377677,0.381541918491085,-0.18477814172730822,-18.477814172730824,-0.22958167431969095,-0.1399746091349255,-22.958167431969095,-13.99746091349255,-8.131443458988038,204.22952632649302,4.050442363060581e-14,-0.08024506224739322,1.0772453093246227e-12,True,18.477814172730824
accuracy,337,5794,0.054966563366498127,5.496656336649813,0.23313904196693516,0.3842736777539581,-0.15113463578702294,-15.113463578702294,-0.18903365840389755,-0.11323561317014832,-18.903365840389753,-11.323561317014832,-7.840292364415623,390.4855587418808,4.326757887725982e-14,-0.08744552834212432,1.1446449438428523e-12,True,15.113463578702294
electronics,114,6017,0.018594030337628447,1.8594030337628447,0.1507623224728488,0.38023311306089175,-0.22947079058804296,-22.947079058804295,-0.28272992482847425,-0.17621165634761166,-28.272992482847425,-17.621165634761166,-8.529579487230466,121.52807102276678,4.8450737265274906e-14,-0.07869357034000259,1.2750194017177607e-12,True,22.947079058804295
influenced,2282,3849,0.3722068178111238,37.22068178111238,0.4258198583822392,0.34640910086282684,0.07941075751941234,7.941075751941234,0.058814498234652623,0.10000701680417207,5.881449823465262,10.000701680417206,7.5588174388056535,4580.378505796363,4.883635308572444e-14,0.09744970324202737,1.2784385624535195e-12,True,7.941075751941234
device,285,5846,0.04648507584407111,4.6485075844071115,0.2267052732842207,0.3832429940409318,-0.15653772075671113,-15.653772075671114,-0.19565927152064178,-0.11741616999278048,-19.565927152064177,-11.741616999278047,-7.871602237123741,326.6512064860142,5.2040691659546036e-14,-0.08366431276316555,1.355226345300678e-12,True,15.653772075671114
exhibition,820,5311,0.13374653400750286,13.374653400750287,0.481219512195122,0.35971559895486543,0.12150391324025656,12.150391324025655,0.09018205930697748,0.15282576717353563,9.018205930697748,15.282576717353564,7.612040524462058,1030.8854613440974,6.077381022672736e-14,0.10499164704040599,1.5744510421431956e-12,True,12.150391324025655
magnitude,83,6048,0.013537758930027727,1.3537758930027728,0.14773379231210557,0.37909848566259685,-0.23136469335049129,-23.136469335049128,-0.28322659634394615,-0.17950279035703642,-28.322659634394615,-17.95027903570364,-8.864836767517632,88.57233678215576,7.418806433324902e-14,-0.06787524800990871,1.9120635137435314e-12,True,23.136469335049128
ways,1698,4433,0.2769531887130974,27.695318871309738,0.4391685660236897,0.35175757296211707,0.08741099306157263,8.741099306157263,0.0646096246432595,0.11021236147988575,6.4609624643259504,11.021236147988574,7.516878953196563,2852.3922129887983,7.466673629318922e-14,0.09930089647466694,1.914531699825365e-12,True,8.741099306157263
resource,1364,4767,0.22247594193443157,22.247594193443156,0.44708586681922774,0.3556166191961115,0.09146924762311626,9.146924762311626,0.067633824415394,0.11530467083083851,6.763382441539401,11.53046708308385,7.525618990999836,2173.640554174216,7.637448823914618e-14,0.09657712536361894,1.948328781610872e-12,True,9.146924762311626
engine,126,6005,0.020551296688957756,2.0551296688957756,0.16796107331821616,0.380330799468975,-0.21236972615075886,-21.236972615075885,-0.26290809320736236,-0.16183135909415536,-26.290809320736237,-16.183135909415537,-8.310248659101477,135.55570157594585,8.806321702789581e-14,-0.07648984694497393,2.2351070311648685e-12,True,21.236972615075885
revenues,177,5954,0.028869678682107325,2.8869678682107325,0.20408483544076764,0.38107600439641826,-0.17699116895565062,-17.699116895565062,-0.22062446099436123,-0.13335787691694,-22.062446099436123,-13.335787691694001,-7.999531824741998,196.51403288558615,1.0566590488237198e-13,-0.07523363614799912,2.6683309313730295e-12,True,17.699116895565062
school,1621,4510,0.2643940629587343,26.43940629587343,0.43977724429069553,0.3530311824953598,0.08674606179533573,8.674606179533573,0.06393783517787828,0.10955428841279317,6.393783517787828,10.955428841279318,7.457587656975997,2737.972112738509,1.1760641419064248e-13,0.09711782600143683,2.9549350299156402e-12,True,8.674606179533573
violence,315,5816,0.05137824172239439,5.137824172239439,0.5554837490551776,0.3662434946865388,0.18924025436863884,18.924025436863882,0.1410769716960288,0.23740353704124886,14.107697169602881,23.740353704124885,7.728222988198765,343.2287098042108,1.215373795569966e-13,0.10605970270229756,3.036555547395178e-12,True,18.924025436863882
experience,1931,4200,0.31495677703474145,31.495677703474144,0.4325508572789774,0.34995091443894877,0.08259994284002864,8.259994284002865,0.060845130487612226,0.10435475519244505,6.084513048761223,10.435475519244505,7.444281841139286,3497.698608578087,1.2206953300528616e-13,0.0974013408054325,3.036555547395178e-12,True,8.259994284002865
carers,274,5857,0.044690915022019245,4.469091502201924,0.5564974563149746,0.36752078590045884,0.18897667041451577,18.897667041451577,0.14090607435215358,0.23704726647687796,14.090607435215357,23.704726647687796,7.736426328549809,298.63868341505736,1.5846845451965915e-13,0.09912666446351004,3.922486498011365e-12,True,18.897667041451577
manufacturers,301,5830,0.0490947643125102,4.9094764312510195,0.23658369131791054,0.3831625823263463,-0.14657889100843577,-14.657889100843576,-0.18430617676189523,-0.10885160525497631,-18.430617676189524,-10.88516052549763,-7.641388876044942,349.08263695191397,2.0931844141405103e-13,-0.08040042846962527,5.155626635814065e-12,True,14.657889100843576
chemical,208,5923,0.03392595008970804,3.392595008970804,0.2154113247863248,0.3816045906624573,-0.16619326587613248,-16.619326587613248,-0.20823119884575675,-0.12415533290650821,-20.823119884575675,-12.41553329065082,-7.788954971499593,233.27379498889903,2.2059034650248405e-13,-0.07638100396471999,5.406626139766766e-12,True,16.619326587613248
financial,1109,5022,0.18088403196868375,18.088403196868374,0.3004381618661666,0.3926450865272225,-0.0922069246610559,-9.22069246610559,-0.1167271771740726,-0.0676866721480392,-11.672717717407261,-6.768667214803919,-7.375548139428717,1709.409393346953,2.5396737977479525e-13,-0.0901025477127736,6.194326335970616e-12,True,9.22069246610559
interviews,620,5511,0.10112542815201435,10.112542815201435,0.49404066363743776,0.36268269544439824,0.13135796819303952,13.135796819303952,0.09671861450502282,0.1659973218810562,9.671861450502282,16.59973218810562,7.444614931370791,743.5529392040438,2.695756414819981e-13,0.10053953655856125,6.543098094223255e-12,True,13.135796819303952
estimates,422,5709,0.06883053335508074,6.883053335508074,0.25601320800682015,0.38483306573312526,-0.1288198577263051,-12.881985772630511,-0.16253944234393508,-0.09510027310867512,-16.253944234393508,-9.510027310867512,-7.505450574273534,511.88207006527125,2.734012764832003e-13,-0.0827920180462068,6.60389556722706e-12,True,12.881985772630511
characterisation,108,6023,0.01761539716196379,1.761539716196379,0.17161228689006466,0.37963065234354365,-0.208018365453479,-20.8018365453479,-0.2580045641075337,-0.15803216679942428,-25.80045641075337,-15.803216679942429,-8.242212456902697,116.26009137316055,2.896002834262969e-13,-0.06946873574698366,6.961545274670599e-12,True,20.8018365453479
equalities,101,6030,0.016473658457021693,1.6473658457021694,0.6949473518780449,0.3706235262868338,0.3243238255912111,32.43238255912111,0.24722406498173016,0.401423586200692,24.722406498173015,40.1423586200692,8.34225833614501,103.45600939728246,3.377732195406856e-13,0.104801525313743,8.080699032073819e-12,True,32.43238255912111
mental,665,5466,0.10846517696949927,10.846517696949928,0.4829513719363343,0.36295039950816466,0.12000097242816965,12.000097242816965,0.08815715371695843,0.15184479113938087,8.815715371695843,15.184479113938087,7.396750904499946,830.6354994351467,3.414957540715762e-13,0.09473267660153832,8.130851287418482e-12,True,12.000097242816965
optical,90,6041,0.014679497634969825,1.4679497634969825,0.14660493827160492,0.37938339705427016,-0.23277845878266523,-23.277845878266522,-0.2875268057648952,-0.17803011180043526,-28.75268057648952,-17.803011180043526,-8.440468473319408,95.35151259732139,3.440236707766179e-13,-0.07107025397800804,8.152219686649713e-12,True,23.277845878266522
arts,855,5276,0.13945522753221334,13.945522753221335,0.4741660970608339,0.3600526029306818,0.1141134941301521,11.411349413015209,0.08370538329951206,0.14452160496079214,8.370538329951206,14.452160496079214,7.363366615945448,1093.9465377852737,3.519961785041563e-13,0.10035565754090196,8.275787396743488e-12,True,11.411349413015209
engineer,140,5991,0.02283477409884195,2.283477409884195,0.1790532879818594,0.38056786608777,-0.20151457810591059,-20.151457810591058,-0.2514493431382239,-0.15157981307359722,-25.144934313822393,-15.157981307359721,-7.973427714647148,151.04917798151905,3.5254854310127256e-13,-0.07641692428480049,8.275787396743488e-12,True,20.151457810591058
global,2538,3593,0.41396183330614905,41.3961833306149,0.3329502828122782,0.40635171953012195,-0.07340143671784377,-7.340143671784377,-0.09314270520003888,-0.05366016823564866,-9.314270520003888,-5.366016823564866,-7.2890454233388144,5649.14363422739,3.5506421480062053e-13,-0.091780069993718,8.295892869173377e-12,True,7.340143671784377
mothers,92,6039,0.015005708693524711,1.500570869352471,0.6921195652173912,0.3711499496687018,0.32096961554868936,32.09696155486893,0.24524464374178778,0.39669458735559093,24.524464374178777,39.66945873555909,8.415564271119313,94.27607140006717,4.17831166292329e-13,0.09906260790895224,9.717003867263465e-12,True,32.09696155486893
electric,113,6018,0.018430924808351002,1.8430924808351001,0.16389942407641522,0.37994830693397397,-0.21604888285755874,-21.604888285755873,-0.2686580044600132,-0.1634397612551043,-26.86580044600132,-16.34397612551043,-8.130473526733093,120.68373706845858,4.2916060940771424e-13,-0.07377118249216635,9.93427336591931e-12,True,21.604888285755873
reduced,1232,4899,0.20094601206980917,20.094601206980915,0.3087142249885756,0.3928788774981354,-0.08416465250955979,-8.416465250955978,-0.10680242677242129,-0.061526878246698294,-10.680242677242129,-6.1526878246698296,-7.291088887127493,2117.6666002099496,4.3215234344382556e-13,-0.08561664684283699,9.957427268290912e-12,True,8.416465250955978
students,1405,4726,0.2291632686348067,22.91632686348067,0.4450370726287483,0.35543217499066837,0.08960489763807994,8.960489763807994,0.06545189447401131,0.11375790080214856,6.545189447401131,11.375790080214857,7.275255717211937,2194.816139293363,4.789716562815303e-13,0.09560622605543166,1.0985588446824089e-11,True,8.960489763807994
trials,649,5482,0.10585548850106019,10.585548850106019,0.28325472994361584,0.3869422156723611,-0.10368748572874525,-10.368748572874525,-0.13141730188992187,-0.07595766956756864,-13.141730188992188,-7.595766956756863,-7.338749548659839,884.5986261499214,4.881636022391088e-13,-0.080981835120623,1.1145287722354083e-11,True,10.368748572874525
audiences,1157,4974,0.18871309737400097,18.871309737400097,0.45759989074595814,0.3569775778963041,0.10062231284965406,10.062231284965407,0.07348317404692387,0.12776145165238426,7.348317404692387,12.776145165238425,7.272355394944642,1599.4367003198615,5.506825758290779e-13,0.0999501089725936,1.25155130870245e-11,True,10.062231284965407
toolkit,454,5677,0.0740499102919589,7.40499102919589,0.5080311819849265,0.36540485986051324,0.14262632212441323,14.262632212441323,0.10466094052484881,0.18059170372397765,10.46609405248488,18.059170372397766,7.380062445680413,526.2222392818251,6.213156066803043e-13,0.09481050575637333,1.4056914178287427e-11,True,14.262632212441323
prediction,153,5978,0.024955145979448704,2.4955145979448705,0.2064859613879222,0.38030398025375345,-0.17381801886583126,-17.381801886583126,-0.2179799545198355,-0.129656083211827,-21.79799545198355,-12.965608321182701,-7.769831366866354,169.23498857976386,7.230603767942341e-13,-0.06883160125833811,1.628514362149176e-11,True,17.381801886583126
operations,592,5539,0.09655847333224596,9.655847333224596,0.2730928258501788,0.38696129141469293,-0.11386846556451413,-11.386846556451413,-0.14455089017142345,-0.08318604095760482,-14.455089017142345,-8.318604095760481,-7.285491666959808,754.7710738320255,8.084972006922379e-13,-0.08537867501423096,1.8127739925834932e-11,True,11.386846556451413
gbp,1680,4451,0.2740172891861034,27.401728918610342,0.3206008072420887,0.39686366881208296,-0.07626286156999423,-7.626286156999424,-0.09714199363548104,-0.05538372950450743,-9.714199363548104,-5.538372950450743,-7.1615037654970966,3381.4819958605835,9.746280923837323e-13,-0.08635071570292839,2.1755091347851165e-11,True,7.626286156999424
attitudes,608,5523,0.09916816180068504,9.916816180068503,0.4909049968671679,0.3633132913188579,0.12759170554830995,12.759170554830995,0.09303894483562013,0.16214446626099976,9.303894483562013,16.214446626099978,7.249503475940565,730.1727116964487,1.0677241010645836e-12,0.09681243878261943,2.3727202245879636e-11,True,12.759170554830995
major,2664,3467,0.43451312999510683,43.451312999510684,0.33545639449305265,0.4070936576636279,-0.07163726317057523,-7.163726317057523,-0.09132571894562963,-0.051948807395520824,-9.132571894562963,-5.194880739552082,-7.132883979158876,5858.26289584748,1.1016883307870329e-12,-0.09014723763082674,2.437363563688126e-11,True,7.163726317057523
changes,2471,3660,0.40303376284456044,40.30337628445604,0.4196104808002825,0.34650055956059894,0.07310992123968357,7.310992123968357,0.0529919277278997,0.09322791475146744,5.29919277278997,9.322791475146744,7.12427321614723,5214.223229522499,1.1886188769370149e-12,0.09103798526061117,2.6181032531652307e-11,True,7.310992123968357
commercialised,132,5999,0.02152992986462241,2.152992986462241,0.18538059163059162,0.3801599113108938,-0.1947793196803022,-19.47793196803022,-0.244205453824181,-0.14535318553642343,-24.420545382418098,-14.535318553642343,-7.78996075911579,142.61438656534335,1.2609554979113368e-12,-0.07176928963131322,2.7652532848932823e-11,True,19.47793196803022
gross,115,6016,0.01875713586690589,1.8757135866905887,0.1816654118828032,0.3796805225536516,-0.1980151106708484,-19.80151106708484,-0.24765567693469026,-0.14837454440700654,-24.765567693469027,-14.837454440700654,-7.895294502784743,124.01545936522791,1.3154155813992826e-12,-0.06819783271379759,2.8658710568694196e-11,True,19.80151106708484
exploit,140,5991,0.02283477409884195,2.283477409884195,0.17884920634920637,0.38057263514611944,-0.20172342879691307,-20.172342879691307,-0.25319241650230345,-0.15025444109152267,-25.319241650230346,-15.025444109152266,-7.744083505175673,150.29024039541528,1.318300686159933e-12,-0.07649612315761245,2.8658710568694196e-11,True,20.172342879691307
laboratories,179,5952,0.029195889740662208,2.9195889740662206,0.21665638830443298,0.3807574013008731,-0.16410101299644012,-16.410101299644012,-0.20694738219914835,-0.12125464379373188,-20.694738219914836,-12.125464379373188,-7.552423629238174,199.6186215765089,1.5001431629066224e-12,-0.07013562075231741,3.2470631231745074e-11,True,16.410101299644012
cars,76,6055,0.01239602022508563,1.2396020225085629,0.13570384294068505,0.37898200726437625,-0.2432781643236912,-24.32781643236912,-0.30118283414251346,-0.18537349450486898,-30.118283414251344,-18.537349450486897,-8.36133819989876,79.76870140094441,1.6120733757134943e-12,-0.06833393126177124,3.474296068348048e-11,True,24.32781643236912
girls,211,5920,0.03441526667754037,3.441526667754037,0.5897770870519686,0.36834570619616974,0.2214313808557989,22.14313808557989,0.16314613732511504,0.2797166243864827,16.314613732511503,27.97166243864827,7.486737900727926,222.94317034922352,1.6255886577026525e-12,0.1024732843221604,3.488387677473503e-11,True,22.14313808557989
thinking,1209,4922,0.197194584896428,19.7194584896428,0.45113369306917694,0.3575028263162648,0.09363086675291216,9.363086675291216,0.06780620822004244,0.11945552528578188,6.780620822004243,11.945552528578189,7.11102616817702,1754.346176564585,1.670236344847386e-12,0.09457414098308353,3.5688810787337306e-11,True,9.363086675291216
